product_id,lead_time_days,safety_stock
8130510,4,32
8135686,2,31
6300533,6,28
6300534,5,40
6300564,7,33
6300565,5,13
8141855,6,37
8141846,3,11
8141848,2,9
8141849,2,35
8141850,5,27
8141851,6,39
8141852,7,16
8141853,3,15
8141854,7,30
8024980,7,28
6300566,6,18
6300567,5,11
6300568,7,24
6031055,7,6
8021051,6,40
8021052,2,16
6031063,2,19
9999531,3,35
6031062,2,14
6031061,6,33
8000815,5,34
6031060,2,27
6031059,6,16
6031050,7,16
8021054,6,18
6031037,4,38
6031058,5,7
6031049,6,29
6031043,6,25
6302220,4,7
6031057,7,17
6031048,6,34
6031056,2,11
6031047,5,18
8129363,7,14
8113516,2,25
8113513,4,10
8113515,3,35
8112918,7,33
8112920,3,21
8112907,3,34
8112908,6,6
8112917,2,17
8112910,6,16
8143635,6,15
8143646,3,29
8143644,3,14
8143643,5,13
8143645,5,34
8143638,2,23
8143637,7,6
8143636,7,33
8143641,7,17
8143640,2,34
8143642,4,37
8143639,3,36
8134993,7,27
8016454,4,23
8016455,7,17
8016459,3,16
8016457,3,29
8016458,4,20
8118132,5,5
8118131,3,12
8131846,4,9
8120614,5,17
8122268,4,12
8122267,3,26
8122266,5,22
8120615,3,35
8022383,4,40
8016451,7,19
8139868,6,6
8136805,4,37
8016446,5,29
8016448,4,29
8042396,2,34
8042398,3,8
8140136,5,31
8140139,5,10
8140137,5,27
8140135,3,23
8140138,6,36
6309921,3,35
8035936,7,9
8013792,4,37
8013840,6,21
8143713,7,9
8143715,7,29
8141247,2,20
8143714,7,27
8143716,3,38
8141248,7,20
8141250,5,15
8141249,2,33
8031599,7,27
8031601,6,10
8031600,7,11
8127203,6,8
8127202,6,20
8128183,6,14
8128182,7,40
8127205,7,38
8127204,3,35
8128181,4,21
8128180,4,29
8141385,6,11
8141381,5,19
8141373,4,13
8141363,7,26
8141351,7,16
8141374,2,7
8141366,7,7
8141353,6,10
8141375,5,25
8141368,3,26
8141356,7,8
8141376,3,18
8141370,6,28
8141358,7,36
8141377,2,36
8141372,2,32
8141360,6,23
8112615,7,5
8112612,2,39
8124512,7,34
8132805,5,15
8125096,3,38
8136575,7,17
8132803,5,40
8124516,6,38
8126055,5,22
8129785,5,8
8112608,5,36
8136573,5,19
8136571,3,16
8112617,4,24
8136574,5,9
8141088,6,40
8134053,6,8
8125095,2,15
8131150,3,30
8112594,7,31
8124505,7,15
8112603,5,12
8112600,5,30
8112611,4,25
8112589,6,12
8124502,2,29
8112614,7,26
8112622,7,5
8136572,4,5
8129771,6,6
8124513,2,13
8126052,2,33
8112598,3,16
8129783,4,8
8112629,2,36
8141089,7,29
8112609,5,22
8112595,4,31
8124520,2,39
8124521,4,36
8124522,6,11
8141083,6,33
8112626,6,20
8112631,7,35
8112630,5,34
8112632,2,9
8124515,4,26
8124517,7,10
8124518,7,27
8124519,4,21
8131148,4,29
8112616,5,38
8124506,7,25
8112593,4,35
8125093,6,28
8112601,2,10
8112606,3,28
8124503,4,35
8112588,3,18
8112613,5,9
8136570,3,19
8129769,4,27
8112625,4,24
8125092,7,10
8112602,3,6
8136576,2,22
8124511,7,7
8126051,3,12
8124508,7,6
8112597,3,25
8129781,2,15
8112627,2,35
8141090,5,33
8137637,5,26
8137636,4,8
8132802,5,12
8132804,3,36
8124514,6,6
8136577,2,35
8129784,4,27
8141081,7,18
8141082,5,7
8141087,3,7
8141086,7,19
8131149,5,22
8112592,3,29
8124507,4,34
8125094,3,18
8124504,6,33
8112587,2,17
8112607,2,15
8129782,2,21
8112628,7,32
8141084,6,8
8141085,3,23
8029175,6,9
8037233,5,13
8007877,7,7
9998228,3,38
8013631,6,40
8009286,7,11
8142352,5,40
8142353,5,17
8142355,3,28
8142354,6,32
8142356,5,38
8140111,4,28
8140110,6,36
8140112,5,5
8140113,5,13
8009433,4,34
8127421,6,34
8141348,5,10
8134349,6,23
8016913,4,27
8127420,6,23
8129762,7,29
8027204,4,36
8021214,5,38
8021215,3,37
8134777,5,18
6310274,3,38
8021315,7,10
6310272,7,16
6310275,4,5
8021316,3,12
6310273,5,25
8139419,3,40
6530373,3,10
6530374,3,38
8003857,4,35
8038973,5,27
6032755,2,19
8026625,5,36
8115416,5,28
8115415,6,12
8028102,2,7
8034898,5,5
8034897,3,17
8117931,6,27
8143111,2,13
8019055,6,34
8143113,6,12
8012604,6,27
8010528,2,16
8136653,5,10
8031294,7,15
8117930,4,35
8132849,3,21
8132848,3,20
8121570,3,35
8142670,3,38
8141917,4,19
8141918,2,17
8025201,2,37
8141916,5,38
8138569,5,31
8143109,3,34
8143112,7,31
6301939,7,30
8020882,5,10
8128786,7,35
8016376,4,5
9999576,2,12
8022133,4,20
8022132,4,28
8016377,3,21
8028628,7,25
8115108,2,7
8038575,6,28
8038576,7,22
8137613,7,14
8138608,5,26
8133239,5,32
8142303,2,5
8115413,5,14
8115414,2,6
8137103,5,23
8013658,6,36
8009737,4,38
8143110,7,36
8143964,3,28
8139679,2,30
8140943,6,20
8139269,7,20
8139268,2,38
8038173,4,39
8141316,7,27
8136168,4,17
8033689,2,10
8139612,3,26
8133186,2,24
6301877,5,11
8142666,4,23
8117254,5,33
8142665,2,7
8117255,3,31
8141648,7,40
8141649,7,34
8141640,4,21
8123024,4,27
8138609,5,23
8029493,4,20
8125898,5,16
8004017,5,22
6536013,4,23
8126075,7,20
8131880,3,16
8142669,4,38
8133184,3,5
8142668,2,8
8142667,2,6
8139611,3,32
8139614,2,16
8020308,3,19
8018396,4,33
8018398,4,20
8138203,4,27
8004028,7,31
8018400,6,21
8043697,6,25
8012334,5,13
8007524,6,34
8120272,2,15
8120271,7,19
8120273,4,30
8035148,3,31
6030904,7,32
8143965,5,9
8134917,4,24
8134916,4,36
8115728,6,24
8115726,7,36
8115729,3,31
8115727,5,12
8008861,5,21
8008862,2,7
8008871,5,28
8008863,5,40
8008864,6,37
8008874,4,19
8008872,6,10
8008869,5,34
8008870,2,6
8008873,4,31
8008865,2,16
8008867,3,14
8138092,6,38
8137154,5,10
8140144,2,8
8138076,6,35
8140142,7,31
8138090,6,40
8137156,5,24
8139580,3,13
8137158,2,22
8140145,2,34
8137159,3,32
8139579,7,35
8140056,5,38
8137155,3,20
8139581,7,9
8140636,4,39
8141097,4,8
8141099,7,18
8141096,7,33
8141101,2,32
8141098,7,23
8139578,7,39
8140146,6,35
8140638,4,11
8137152,6,32
8137157,6,27
8138094,4,5
8138091,6,16
8138074,3,36
8140637,2,13
8137151,6,10
8140147,6,31
8138079,3,16
8140148,7,14
8141095,7,23
8141093,5,39
8141094,5,13
8140149,7,23
8137153,5,7
8114279,6,20
8114277,2,35
8110983,4,20
8030116,2,7
8030125,7,21
8030120,5,33
8030064,4,33
8030065,6,12
8030126,7,16
8030127,5,34
8030066,7,14
8030129,7,35
8132304,3,6
8030067,2,34
8030130,2,9
8132305,7,40
8030117,5,35
8030122,3,39
8030134,5,26
8132306,4,40
8030118,3,23
8030123,4,7
8030136,3,10
8030119,4,31
8030137,4,12
8022743,2,8
8022741,5,15
8022744,6,16
8021864,7,39
8021850,5,37
8021848,3,27
8021849,5,21
8021851,7,34
8021853,2,17
8021852,7,40
8021854,6,20
8040987,4,8
8040988,5,15
8021839,4,19
8021841,5,40
8021840,2,21
8021843,7,10
8021846,6,21
8021844,7,24
8021847,2,12
8021988,6,37
8040990,5,13
8021845,5,14
8022734,2,14
8021835,4,28
8021866,2,11
8021867,3,40
8021868,3,7
8021978,6,27
8021838,2,18
8021842,6,14
8021831,7,8
8021833,2,31
8021832,7,11
8022739,6,19
8022742,3,29
8022735,5,5
8040983,6,22
8022737,7,15
8022740,4,6
8022736,2,35
8021857,5,9
8021856,6,34
8021858,3,31
8021861,3,40
8021860,2,9
8021862,6,28
8022747,3,35
8022746,4,31
6300350,4,39
6039486,2,30
8117051,4,12
8117050,5,33
8140103,5,38
8140101,6,39
8140102,6,20
8140100,2,12
8140084,2,37
8140104,2,37
8140105,2,14
8034219,6,16
8120834,6,12
8001993,3,33
8001994,6,16
8009518,3,29
8001995,2,11
8120835,6,5
8120837,7,26
8041659,4,7
8136858,7,38
8120841,4,5
8120849,5,38
6300462,4,21
8134994,3,23
8130594,6,10
8130593,6,34
8043324,5,18
8016226,6,36
8016228,5,35
8016227,4,14
8009446,4,16
8009445,4,23
8036693,2,27
8036692,3,38
8022362,3,14
9993367,4,20
8022247,5,30
8022551,4,35
8143841,2,36
8143842,3,21
8143839,4,12
8143840,7,20
9995523,2,27
9995522,5,20
8011284,2,24
8011285,7,17
8138450,7,16
8138451,2,32
8015923,7,28
8015016,5,23
8031385,5,19
8031386,7,12
8022384,5,12
8016382,7,18
8028056,2,30
8028057,4,34
8040843,7,11
8040847,4,38
8129522,3,38
8129536,2,33
8110552,6,27
8119585,4,38
8126998,5,23
8113533,5,11
8113507,5,14
8126979,5,5
8136599,2,14
8136595,7,5
8136596,6,25
8136597,7,13
8136600,4,17
8136593,5,20
8136591,6,34
8136602,5,29
8142070,5,30
8142071,7,40
8142072,5,10
8142073,4,30
8136592,5,21
8136598,6,21
8136601,4,33
8136594,5,5
8140116,7,8
8130936,7,26
8130937,6,34
8141655,4,17
8141656,4,12
8141652,6,40
8141657,2,32
8141658,4,36
8141653,4,11
8110031,2,16
8110034,4,30
8139818,5,40
8139817,6,29
8139816,2,32
8139815,6,28
8139814,7,11
8110022,3,18
8110026,5,14
8121761,2,14
8110025,7,18
8110023,6,29
8121763,2,28
8121766,4,13
8109987,3,39
8109991,6,13
8109974,2,38
8121770,6,5
8109985,2,11
8121778,4,26
8109984,7,11
8109989,5,12
8121777,6,37
8121769,3,23
8121780,2,21
8109990,3,11
8133442,2,10
8110003,7,16
8110002,2,36
8110001,7,40
8120855,4,15
8133448,3,24
8133449,2,9
8133447,6,35
8133446,2,11
8133445,6,18
8133444,3,17
8139362,4,21
8129593,4,14
8124321,5,7
8129594,6,18
8117793,3,7
8143612,7,39
8143613,3,13
8141967,5,30
8141968,2,31
8141966,3,22
8143236,5,19
8143237,5,33
8143241,6,26
8143239,6,36
8143238,4,27
8138716,7,12
8138717,5,36
8138712,6,26
8138715,7,20
8138713,4,36
8123287,2,12
8109958,3,17
8121772,6,20
8134610,2,34
8134611,7,10
8137186,6,20
8134612,6,30
8143633,4,33
8143226,6,17
8137185,4,25
8136068,3,33
8136067,2,11
8136066,7,31
8136064,2,25
8138340,6,11
8138338,4,24
8138336,4,31
8138341,2,5
8127227,7,13
8127225,5,23
8127226,5,40
8127228,3,7
8127224,4,24
8128690,3,11
8128689,2,39
8128691,7,29
8128688,2,8
8128692,5,19
8142869,5,35
8142865,2,20
8142866,4,11
8142868,3,33
8142867,3,21
8143230,2,26
8143231,7,20
8139303,5,23
8143232,5,14
8143233,5,9
8139302,2,32
8139301,3,23
8143234,5,11
8139305,6,35
8143235,2,30
8139304,4,10
8130595,6,39
8130596,7,18
8130599,5,7
8130602,5,18
8130603,5,11
8135891,4,37
8135893,2,26
8135894,3,16
8135895,3,31
8135896,5,12
8135901,2,15
8138723,3,25
8138719,5,32
8138721,6,12
8142861,2,14
8142863,7,32
8142864,5,23
8142862,6,26
8138720,6,33
8138722,2,27
8126215,5,23
8126214,2,23
8126216,2,36
8126217,4,20
8126213,5,25
8134617,4,34
8134614,6,16
8134615,7,22
8126210,6,11
8126211,7,36
8109946,4,34
8140697,7,32
8132806,3,34
8132813,5,16
8141965,4,39
8137710,4,34
8137709,5,23
8109994,4,21
8109996,4,10
8129211,2,14
8129212,5,5
8112258,6,20
8110018,2,28
8110000,3,7
8109995,5,25
8120859,7,21
8121786,2,17
8121787,2,26
8121788,2,20
8121789,6,35
8121790,7,16
8127644,5,22
8136073,2,22
8136069,5,40
8136071,2,6
8136072,5,10
8136070,6,18
8126661,6,16
8120850,2,20
8120851,5,32
8120852,2,15
8120853,4,19
8129581,3,32
8129582,4,19
8143614,4,16
8143615,3,25
8143616,3,32
8143617,7,20
8134967,4,27
8134968,3,16
8134970,7,27
8134966,6,14
8134969,6,17
8134971,5,32
8035101,3,29
9993811,4,15
9998529,5,7
8005292,6,29
8008814,4,7
8131601,7,13
8132749,7,11
8138704,5,10
8138705,4,37
8131617,4,19
8132748,2,11
8036832,7,9
8036833,4,33
8036830,2,19
8036811,7,28
8036831,5,34
8036825,6,7
8131582,5,9
8131621,7,26
8131620,7,13
8138707,7,39
8138706,4,22
8131618,2,23
8131623,2,10
8131622,2,19
8131583,3,15
8131588,5,38
8131584,4,40
8131585,6,14
8131590,7,27
8131586,3,11
8131591,5,38
8131587,6,30
8043108,4,24
8020532,6,26
6030051,7,25
6301110,4,25
8000749,3,27
8138272,2,40
8138273,2,5
8037703,7,31
8134826,2,6
8013980,4,27
8131654,7,30
8134537,2,10
8037700,5,18
8134825,3,22
6039424,5,15
8043107,5,38
8043152,5,11
8043087,5,20
8043085,5,12
8043086,4,40
8131653,7,36
8043084,5,11
8138830,5,10
8138829,2,40
8120755,2,28
8117640,2,33
8117637,5,40
8122651,5,10
8117639,6,33
8138828,3,17
8117635,5,7
8117638,7,37
8043104,4,17
8043103,4,28
8016936,4,11
8112200,5,32
8116297,5,29
8116298,7,37
11338,7,10
8138872,5,37
8138871,6,20
8121988,2,35
8123728,6,14
8123727,2,30
8130942,7,8
8130944,7,18
8130943,4,27
8130945,6,21
8032528,3,5
8032531,5,31
8032527,6,14
8032529,7,33
8032530,2,14
6220481,4,27
6220480,2,37
8029554,4,8
8122011,5,9
8139937,5,34
8113730,4,39
8113732,3,19
8022255,6,26
8113733,4,6
8113734,3,20
8038460,4,27
8033621,2,10
8130256,5,7
8018733,6,30
8132496,3,32
8132495,3,33
9994242,2,34
8027639,3,7
9998908,4,39
8034220,6,25
8138398,5,36
8116742,5,35
8138401,6,27
8116741,2,18
8116739,6,15
8138400,5,39
8138399,6,33
8116738,2,10
8131440,3,27
8138397,6,25
8113279,5,38
8133862,6,31
8129622,3,39
8129625,7,40
8138406,4,33
8141696,4,27
8143037,7,27
8141693,5,15
8141694,5,25
8143036,6,9
8141691,2,38
8143039,5,27
8141695,6,10
8143038,5,25
8141692,7,15
6300962,3,26
6030837,3,16
6030836,4,20
6030835,3,22
6302129,7,33
6302130,3,25
6031168,4,19
6030966,4,36
6030967,6,28
6031167,7,8
6031170,3,5
6031171,3,8
6031172,7,23
9999690,7,39
6031173,2,16
6302131,4,36
6031174,7,15
6031175,6,24
6031177,5,26
6031464,3,15
6031465,2,9
6031467,3,20
6031490,4,19
6031468,5,16
6300837,3,32
6030968,7,10
6030969,4,11
6033503,7,31
8141561,4,5
6033502,5,35
6031178,6,28
6031179,2,7
6300847,4,38
9999692,3,8
9999693,4,23
6031480,4,20
6031365,5,23
6302133,5,35
6302136,2,25
8141559,5,12
6031367,6,22
6031368,7,40
6300836,2,28
6031369,6,34
6031370,6,22
6030970,2,37
6031371,2,28
6031372,6,12
6031481,7,28
6302138,3,29
6031377,5,21
6031379,2,21
6300851,7,32
6031380,6,16
6302139,5,16
8016633,4,20
8016626,7,8
8016632,2,25
6302140,7,26
6030971,5,21
6302147,3,22
9999695,3,5
6031341,3,18
6031383,4,12
6302146,3,7
6030972,4,23
8009361,2,19
6031386,4,25
8009363,3,29
6031388,5,11
8009362,7,40
6031387,3,19
8009364,5,31
6031389,2,14
8007595,6,20
6030973,5,32
8005205,2,19
8009373,4,15
6302141,2,16
8005206,5,8
6031158,6,5
9999696,7,37
6302142,4,22
6031390,7,30
6301012,3,18
6031393,4,6
6031392,6,9
6031491,7,24
6300845,6,27
6031591,3,37
8012996,3,34
6031396,7,32
6031592,5,32
6031397,7,34
6031398,4,10
6300843,3,39
6031513,7,27
6031400,6,13
8009358,5,12
6031482,4,11
8009359,3,34
6031483,4,11
6302151,4,39
6302148,3,33
6031337,4,32
6302152,2,28
8016630,7,20
8141560,2,17
6302153,6,38
8009360,4,12
6300848,3,7
8015068,3,29
6030974,7,38
6031484,2,27
6031471,4,24
6031498,5,15
6031512,6,30
6031470,5,39
6031472,2,20
6031473,5,37
6031485,6,23
6300849,3,25
6031339,6,21
6300850,7,25
6030978,3,22
8030162,5,32
6031406,2,13
6301026,7,24
6031408,2,34
6031410,7,29
6031409,3,26
6031411,7,7
8009371,5,37
6031488,5,10
8009370,2,19
6031487,6,27
6302154,7,31
6302155,7,16
6302156,4,14
6031417,4,10
6031420,7,35
8009372,3,5
6031416,2,7
9999701,2,33
9999702,7,35
6031424,5,26
9999703,3,35
6033504,3,16
8015067,7,10
6031596,6,8
6031426,6,5
6031428,3,35
6031425,6,34
6031598,3,19
6302158,6,9
6302160,5,11
6031477,5,23
6031150,7,5
6031151,7,28
6031478,4,25
6031153,4,38
6030980,4,22
8009365,3,34
8141567,4,27
8141565,6,26
8141566,2,9
6031601,4,17
6300834,2,36
6031602,4,30
6031430,5,35
9999705,2,28
6031431,4,29
6031432,2,19
8030156,5,23
8009366,2,25
6031447,2,10
6302161,4,5
6030981,4,32
6031448,3,23
6031474,6,8
6030991,3,7
6031475,3,23
6031449,2,8
8009367,5,35
6031450,5,14
6031338,6,26
6302162,5,39
6031452,4,40
6031454,3,35
6031489,7,15
6302163,4,34
8009368,2,9
8009369,2,7
6031453,7,23
6302164,4,25
8141558,7,13
8141557,3,28
6031427,7,7
8141556,6,14
9999706,3,18
8015072,2,21
8030144,6,39
9999710,2,9
6031476,4,39
6030996,7,5
6030997,5,13
6031462,2,24
6031335,7,7
8030164,6,29
8030157,7,18
8005207,3,38
9999712,2,20
6033506,6,13
6033507,2,37
6302167,6,18
6302165,4,32
6302166,6,36
8007596,3,34
6031463,6,24
8009374,2,15
8016624,2,35
8121357,6,29
8121358,3,7
8011556,6,18
6039649,7,20
8131794,5,15
8131790,6,32
8131806,2,37
8131802,4,28
8131798,3,39
8128556,2,5
8127398,7,10
8042289,6,35
8042294,6,16
8042360,7,9
8042364,4,31
8042209,2,26
8042235,3,5
8042199,3,5
8122581,7,22
8122582,3,16
8122584,4,40
8122583,6,16
8122585,6,8
8124074,3,17
8124075,4,18
8124076,2,37
8124077,4,22
8128210,3,27
8038994,4,39
8118396,6,17
8128208,4,28
8039024,5,15
8118179,7,39
8039020,6,21
8118395,2,31
8039027,6,11
8039021,5,35
8118393,6,12
8039026,7,35
8039022,2,38
8118397,7,8
8135943,6,33
8039023,5,26
8118394,7,19
8039025,4,18
8128207,2,34
8132830,5,5
8127984,4,23
8127985,4,28
8127990,5,7
8127991,4,8
8127986,6,14
8127987,3,11
8127989,6,26
8132837,4,11
8132838,6,37
8132839,5,25
8132832,7,20
8132834,4,38
8041211,5,28
8121754,2,19
8040133,3,37
8121488,6,5
8041214,5,12
8040131,4,7
8036903,7,29
8121484,6,34
8041215,2,35
8036896,5,23
8041218,4,8
8121486,6,8
8121487,2,10
8121489,4,18
8124888,6,7
8124889,3,12
8124890,6,27
8124891,5,27
8124892,3,25
8141969,5,6
8141970,4,22
8141971,3,10
8141972,7,25
8141975,5,6
8133909,2,23
8133908,2,28
8139804,4,11
8133907,7,37
8133906,7,34
8133905,7,17
8133904,6,22
8139803,7,13
8139802,2,22
8133903,7,24
8133902,7,14
8133901,4,26
8139801,6,27
8139800,6,5
8133886,7,11
8139805,4,7
8118064,3,26
8118063,2,16
8014221,2,5
8014220,4,13
8014219,7,37
8143624,2,13
8143625,3,7
8143626,5,20
8143627,4,26
8143628,6,39
8123946,4,28
8040853,4,39
8040855,6,5
8016424,3,13
8137171,3,16
8115566,2,16
8016425,4,15
8016426,5,28
8016427,6,12
8115567,3,17
8137178,7,26
8137183,7,33
8137180,3,34
8137184,7,5
8137179,5,26
8137182,4,38
8012325,7,27
8119167,7,8
8143622,2,26
8143621,6,27
8143620,4,9
8143623,3,40
8134992,4,39
8134991,5,6
8134990,4,39
8134987,6,33
8134989,7,12
8134988,5,14
8119157,6,34
8130782,2,21
8130783,5,33
8130784,6,31
8129226,2,12
8139811,6,23
8010259,6,19
6301465,3,11
8040856,4,12
6301469,6,14
8014059,7,40
6301478,2,31
8012243,3,14
8012242,6,32
8014121,7,11
8031689,2,33
8109468,6,11
8131194,6,39
8131193,6,26
8141438,4,28
8141435,4,11
8141441,5,35
8141440,6,17
8141439,7,13
8141436,7,22
8141437,7,18
8121394,5,8
8132821,3,15
8132826,4,29
8141959,4,31
8141954,5,15
8141956,2,16
8141958,5,31
8141955,2,19
8121395,5,34
8121391,4,33
8132822,2,31
8132817,4,21
8121396,2,27
8137172,2,6
8137176,7,6
8137173,5,21
8137175,4,32
8137177,5,19
8137174,6,33
8121393,7,39
8132818,5,20
8121392,2,29
8132819,4,16
8036777,6,24
8036778,6,16
8036779,2,25
8036782,2,26
8037747,2,9
8139300,6,32
8139299,7,17
8139297,6,27
8139295,6,6
8139294,4,27
8038165,6,23
8038168,3,33
8041219,4,26
8039175,6,9
8041225,2,33
8041228,3,14
8041226,3,35
8137702,3,34
8137703,6,5
8137704,3,14
8137705,2,20
8137706,5,16
8137707,2,11
8137708,5,32
8142506,6,31
8142505,7,30
8142508,2,7
8142503,5,25
8142507,4,34
8142504,6,28
8136059,4,38
8136060,3,28
8126667,5,36
8126663,7,7
8126662,2,28
8136061,2,36
8128912,4,15
8128913,7,20
8136063,2,24
8126665,4,32
8126668,6,34
8136062,2,16
8140159,6,10
8140160,2,21
8140161,7,34
8140162,5,6
8140163,3,9
8140164,4,9
8140165,3,23
8140166,2,15
8140167,5,25
8119159,2,17
8041746,5,29
8111827,2,39
8131819,7,9
8014137,6,19
8000339,4,21
8143619,2,34
8143618,7,26
8136505,6,32
8136504,6,13
8139807,6,6
8126218,2,17
8121647,5,21
8121648,2,21
8141651,6,9
8141650,7,39
8020748,5,28
8020749,3,22
8013691,7,37
8013689,5,6
8143221,4,15
8143219,4,7
8143224,3,26
8143223,6,8
8143225,5,16
8143220,7,30
8129229,4,20
8033921,6,5
8135873,5,22
8129227,4,27
8118056,7,35
8118057,2,5
8036894,4,6
8036895,3,33
8029045,3,32
8029046,7,18
8029047,6,8
8029048,7,16
8036899,6,34
8036898,7,36
8136048,7,37
8136047,2,24
8136045,5,28
8136044,3,29
8136043,5,24
8136042,6,9
8138327,7,12
8138326,6,21
8138325,3,24
8138324,5,39
8138323,6,17
8138322,2,33
8138321,5,18
8138320,3,36
8035118,3,22
8035117,2,7
8110789,3,17
8035119,2,35
8110790,6,33
8110791,4,25
8110787,6,20
8035143,3,32
8039194,6,27
8130006,6,35
8130007,7,16
8139291,3,24
8139282,5,29
8139277,5,29
8139276,6,35
8139288,4,29
8139280,5,18
8139275,6,37
8139290,5,5
8139281,7,24
8139289,6,39
8139274,7,39
8139286,3,33
8139283,6,16
8139278,6,8
8139287,2,7
8139284,6,23
8139279,4,20
8139285,7,28
6220482,4,30
6220477,6,8
8126345,2,37
8136983,5,9
8136984,7,36
8136982,4,39
8136981,2,21
8139849,6,12
8123202,6,25
8123203,7,27
8136986,6,35
8123204,4,10
8136985,6,27
8130774,7,23
8119383,6,37
8126343,4,8
8126342,4,20
8126344,6,29
8123205,7,7
8140339,2,35
8140341,2,7
8140340,5,31
8135121,7,21
8131227,4,23
8135126,5,10
8119729,4,36
8119727,6,6
8135122,4,23
8131231,6,30
8135123,3,8
8038288,7,16
8038294,2,35
8038289,7,11
8038390,4,24
8040078,7,31
8040079,5,17
8040080,3,20
8040082,6,27
8040083,6,38
8038295,5,17
8111767,4,16
8040076,3,12
8040077,7,12
8038392,3,8
8038393,4,22
8038385,7,6
8038298,7,12
8110331,6,20
8038388,2,39
8038300,4,29
8038303,4,34
8038302,3,29
8038301,3,35
8038387,5,35
8038307,2,19
8038306,7,25
8038305,6,24
8038304,2,12
8038400,6,9
8038396,3,31
8038402,3,21
8038401,5,19
8038404,6,5
8038412,6,9
8038413,2,9
8038403,4,37
8120371,2,14
8038406,2,23
8038407,6,24
8111766,2,6
8038408,6,9
8041128,4,36
8041127,3,14
8038395,3,38
8038394,4,20
8038266,3,10
8038267,6,26
8038287,3,37
8110332,3,10
8038422,2,29
8131960,6,19
8131958,2,12
8038423,4,5
8131957,7,19
8038425,2,22
8038424,7,36
8131959,5,19
8131961,6,17
8038420,4,37
8038416,5,27
8038414,2,30
8038417,6,25
8038419,5,30
8038421,5,9
8038431,3,10
8131600,2,40
8138126,7,13
8134082,5,17
8132396,7,13
8018616,7,16
8124744,7,24
8126987,7,29
8029970,3,29
8134704,5,15
8127516,2,39
8138127,4,18
8140125,5,14
8140132,2,36
8134737,5,8
8134695,4,18
8119591,3,35
8121207,7,40
8035175,2,19
9997284,5,31
9997285,4,16
8143949,6,14
8143950,4,36
8128728,7,20
8002506,5,32
8137717,6,6
8140353,4,17
8129029,3,20
8129079,4,19
8129080,3,16
8032423,7,10
8134140,7,36
9999867,2,8
8012619,4,26
8130129,5,13
8021143,5,6
9998864,5,21
8029223,3,28
8021144,6,29
8021145,7,31
8125768,7,6
8125554,3,38
8135389,6,36
8125537,7,15
8125561,7,19
8114002,3,23
8125555,6,39
8114005,2,31
8135390,7,19
8123591,7,7
8135106,7,30
8135097,7,35
8131352,3,10
8131351,5,30
8131353,3,13
8131354,5,6
8131347,3,35
8131355,3,40
8131350,2,29
8131356,6,22
8131348,5,23
8135108,4,20
8137729,3,32
8137897,4,26
8137730,7,37
8137899,5,9
8137898,4,15
8137904,3,13
8137731,4,23
8137901,3,23
8132446,2,11
8009660,6,19
8132447,7,35
8016509,4,35
8039641,5,35
8037080,4,8
8018617,7,32
8140120,2,34
8140085,2,39
8140086,6,6
8140088,5,27
8029971,7,38
8140133,6,36
8129647,6,11
8135444,2,11
8135442,7,9
8135441,3,35
8132408,7,6
8135443,5,38
8113497,4,23
8135445,6,8
8138128,4,26
8134736,4,6
8138129,6,39
8035174,2,28
8114698,6,25
8140122,4,34
8140151,7,25
8134691,5,35
8132524,4,36
8132521,2,23
8027852,3,22
8027888,5,20
8134670,2,18
8132507,4,30
8134671,6,36
8132510,2,16
8134676,5,14
8132523,5,34
8027881,3,20
8027883,6,6
8027882,4,37
8027880,7,18
8134683,6,14
8134684,6,24
8134693,6,31
8132520,4,34
8132517,3,30
8132506,7,29
8132508,3,16
8134687,7,22
8134688,5,30
8134675,7,23
8134673,6,5
8134681,5,20
8134680,2,37
8134678,2,32
8132505,6,22
8132504,2,12
8027853,2,37
8027869,7,9
8027870,6,29
8027871,5,17
8027856,4,12
8134692,6,11
8027867,3,26
8132516,4,34
8027866,2,24
8043134,6,24
8043135,7,20
8043118,3,31
8043127,3,6
8043126,4,16
8043142,7,18
8134824,7,27
8043145,6,36
8043138,2,17
8043141,3,40
8043122,7,10
8125047,5,22
8127185,5,19
8125044,6,40
8127811,5,32
8125048,6,33
8127184,6,30
8125045,4,36
8127812,6,15
8125049,3,14
8127186,3,35
8125046,4,33
8127813,6,36
8129533,7,6
8117073,4,31
8117072,2,18
8121813,5,25
6034129,6,7
6039773,3,12
6032702,2,12
8010128,6,14
8010126,3,22
8115141,7,14
8115140,7,13
8115139,3,7
8115138,5,35
8010127,3,28
8010125,2,23
8010129,3,30
8113508,5,11
8110485,4,34
6220470,3,33
6220469,2,9
6220468,5,33
6220467,5,34
8134674,3,13
8109920,2,21
6220466,3,28
6220465,4,33
6220464,3,20
8119589,4,5
8126994,5,7
8119588,4,26
8136975,3,16
8136919,3,34
8136921,7,30
8136920,5,34
8136922,7,15
8141208,2,34
8141210,6,31
8141212,6,25
8141209,3,15
8137912,4,23
8137907,3,6
8137732,7,38
8137906,7,13
8137905,6,27
8140859,4,13
8140856,2,14
8140870,6,27
8140893,4,28
8140897,7,37
8140896,2,18
8140900,5,30
8140901,7,5
8140894,4,33
8140899,5,35
8140898,5,19
8140895,6,15
8140892,4,8
8140858,6,29
8140874,4,19
8140853,6,10
8140860,3,33
8140857,3,13
8140861,2,8
8140875,3,36
8140871,6,13
