product_id,current_stock,min_stock,max_stock,reorder_point
8112728,301,21,264,106
8112721,96,23,162,72
8112724,22,6,155,58
8112791,136,29,210,92
8112777,234,18,267,105
8112780,180,40,272,121
8112749,109,9,129,51
8112726,288,16,262,102
8113369,56,20,184,77
8112743,65,38,108,63
8112757,141,20,107,50
8113385,226,19,244,98
8113383,156,37,274,120
8112796,271,37,251,112
8112795,116,5,237,86
8113382,180,9,248,93
8112761,113,12,150,60
8112733,36,8,78,33
8112774,54,33,194,89
8113390,244,5,242,88
8113388,110,8,192,72
8113386,96,19,174,73
8113466,32,21,106,51
8112778,151,39,256,115
8112734,139,14,181,72
8112775,125,7,139,53
8112751,129,29,125,63
8113438,154,35,128,68
8112771,62,20,88,44
8112798,126,30,99,54
8112811,257,27,268,111
8113424,79,34,140,71
8112815,99,7,185,69
8112814,132,25,102,52
8113423,175,36,208,96
8113418,16,38,209,98
8112809,86,37,146,75
8112731,178,30,178,82
8112742,67,36,248,110
8112750,0,22,177,76
8112727,186,26,215,92
8112801,164,31,179,83
8112794,119,18,80,40
8112793,230,23,262,107
8113396,196,27,173,78
8127122,10,19,152,66
8112764,150,15,241,94
8113361,141,35,164,80
8112732,234,14,262,101
8113379,92,18,258,102
8112730,132,10,226,86
8112792,130,7,209,78
8127123,194,39,205,97
8127133,63,23,266,108
8127141,14,25,150,69
8112813,160,23,132,61
8112802,31,34,110,61
8112797,31,20,247,99
8127140,18,10,70,31
8113463,182,6,171,64
8127142,12,9,103,42
8112755,185,6,155,58
8112781,146,8,205,77
8112785,109,26,158,72
8112786,169,38,231,106
8113461,37,21,208,86
8112695,253,38,239,108
8113425,214,10,212,81
8113427,32,18,84,41
8112741,91,22,189,80
8127148,16,18,169,71
8112766,4,11,165,65
8112767,171,24,181,79
8127157,55,36,275,120
8127160,39,26,113,56
8127155,204,17,174,72
8112804,192,6,233,85
8112807,100,31,170,80
8112805,194,29,159,75
8127163,153,31,258,110
8127161,109,8,183,69
8112808,126,25,261,108
8112806,227,38,230,105
8113435,87,15,236,92
8113434,26,25,157,71
8113381,18,6,80,32
8112799,133,36,203,94
8112710,166,40,156,81
8112709,173,38,152,78
8112708,23,29,222,97
8112707,58,37,263,116
8112752,181,20,248,100
8112745,167,12,218,84
8112698,243,15,240,94
8113358,95,17,230,92
8112810,209,30,262,111
8113417,47,11,157,62
8113415,7,30,259,110
8112800,195,32,251,109
8127152,226,34,282,121
8112759,166,28,165,76
8127153,56,5,102,39
8127150,222,30,269,114
8112747,43,29,113,58
8127143,81,8,231,86
8127139,11,37,274,120
8127146,114,39,239,109
8112729,146,30,123,63
8113900,46,5,234,85
8127144,188,5,176,65
8127151,24,16,105,47
8112779,48,9,188,72
8113906,50,15,156,64
8112782,10,5,146,54
8112712,224,30,189,86
8113394,92,13,107,46
8113359,101,24,180,79
8112719,199,31,159,76
8112754,146,23,151,68
8112720,98,12,131,54
8112715,9,24,208,88
8112718,182,25,180,79
8130456,52,13,86,39
8130457,98,24,105,52
8130458,185,18,255,101
8130459,176,35,150,75
8130460,42,31,215,95
8130461,263,16,266,104
8121704,192,17,258,101
8121211,101,28,189,84
8129532,73,13,126,53
8117049,119,18,149,64
8134088,172,12,160,64
8134740,159,34,215,97
8132400,113,18,137,60
8133716,30,16,264,103
8133733,124,13,141,58
8136862,280,10,248,93
8121210,10,34,136,70
8039856,184,18,191,79
8039857,135,8,172,65
8039858,73,20,147,64
6297900,149,30,159,75
8024477,57,23,122,58
8136337,63,14,154,63
8020423,164,15,265,103
8018796,153,37,215,99
8018794,45,10,202,77
8018793,77,30,135,67
8018795,182,6,187,69
8136335,109,6,95,37
8024480,72,10,143,57
8136336,3,32,93,53
8015396,168,36,146,75
6302178,3,11,106,44
8015408,123,30,169,79
8002160,62,38,239,108
8015409,104,40,197,95
8024478,252,26,258,107
6255500,81,12,113,47
6300207,83,38,100,60
8015401,62,20,103,49
8015400,168,27,157,73
8120063,92,31,105,57
8116903,42,23,164,72
6209507,86,10,175,68
6220492,248,6,237,87
8116902,254,39,227,105
8141668,182,25,219,93
8139835,83,38,103,61
8121668,25,35,191,90
8031892,55,36,271,118
8031891,77,13,183,73
8024479,17,22,221,92
8015392,158,13,160,64
8024433,75,37,226,103
6230801,286,28,256,108
8015399,89,17,232,92
8015398,52,17,206,83
8132103,70,21,231,95
8126883,47,15,141,59
8128034,13,36,122,66
8132210,183,5,210,77
8123297,5,15,110,48
8132209,40,22,84,44
8123295,163,40,181,89
8129535,91,11,107,45
8140117,8,40,175,87
8140154,5,29,244,104
8126975,120,33,150,74
8134081,101,17,138,59
8034545,14,40,180,89
6310102,85,26,256,107
6310103,99,7,121,47
8024354,146,38,143,75
8024355,63,25,188,82
8038754,53,31,129,65
8131308,14,11,105,44
8118306,78,40,221,103
8131295,188,22,149,66
8114814,161,37,132,70
8114815,66,31,116,61
8114812,82,32,118,62
8131310,98,31,145,71
8138487,3,19,79,40
8138486,59,12,175,69
8137718,27,37,122,67
8137887,48,29,273,114
8137890,76,5,101,39
8137889,241,28,262,110
8137888,151,19,211,86
8137891,224,22,214,89
8137719,169,8,255,94
8137910,111,29,111,58
8137944,143,13,232,90
8141252,116,32,235,103
8141251,77,34,120,64
8141253,23,16,152,64
8141254,162,39,186,90
8142305,85,33,140,70
8137911,147,26,137,65
8143970,211,10,210,80
8132481,12,5,119,45
8132483,191,37,199,94
8135214,263,30,279,117
8135276,209,27,258,108
8113395,11,33,145,72
8141698,283,23,254,104
8118163,82,33,249,109
8129568,107,16,132,57
8136818,50,27,104,54
8135193,273,40,234,108
8134055,70,28,140,67
8137150,275,29,240,103
8140707,178,15,265,103
8140706,42,21,261,105
8134301,89,33,173,82
8143585,93,28,92,50
8131742,71,34,188,88
8127112,82,40,120,68
8135153,67,34,141,71
8130938,32,20,113,53
8141697,185,18,215,87
8141701,73,8,87,36
8131746,173,30,147,71
8134302,88,33,187,87
8137498,85,25,134,63
8137007,2,31,104,57
8140715,204,14,184,74
8127113,119,23,218,91
8130939,223,38,219,101
8138976,177,34,217,98
8141699,188,21,268,107
8113397,91,24,200,86
8034854,191,11,158,62
8124991,31,17,122,54
8135139,283,25,266,109
8140314,46,35,140,72
8135127,128,36,147,75
8140312,107,20,115,53
8135142,114,6,167,62
8135130,227,28,206,90
8135136,155,39,196,94
8140319,175,40,198,95
8135137,42,38,218,101
8135132,53,26,141,66
8135135,253,23,214,90
8135133,205,9,257,96
8135134,50,8,183,69
8141389,11,13,97,42
8141383,190,11,171,67
8141384,187,14,158,64
8141382,7,11,106,44
8141388,47,13,147,60
8141380,19,15,162,66
8141394,51,24,185,80
8141395,231,36,223,101
8141393,43,10,71,31
8141386,12,34,195,90
8141379,140,15,120,52
8141391,53,9,146,57
8141392,84,30,219,96
8141378,99,16,77,37
8141387,99,18,243,97
8143047,251,36,227,103
8143057,9,38,123,68
8143056,110,13,210,82
8143058,257,13,243,94
8143059,220,28,232,99
8143061,174,18,170,71
8143060,74,23,156,70
8143063,73,7,154,58
8143064,253,32,269,115
8143065,96,26,216,93
8143062,3,13,188,74
9990415,136,10,141,56
9990414,158,9,219,83
8128358,77,11,213,82
8034109,83,5,173,64
8020898,91,10,132,53
8001194,19,14,254,98
8001195,229,32,192,88
6030339,227,17,211,85
8120592,131,12,124,51
8120593,139,7,140,54
8120597,206,22,175,76
8120591,52,9,132,52
8120595,63,33,93,54
8120596,51,39,179,88
8120599,148,30,246,106
8120594,106,33,281,120
8120598,152,16,218,87
8035082,190,34,187,88
8035054,80,22,241,99
8036927,108,9,99,41
8036929,140,8,203,76
8007401,89,23,85,45
6535991,9,12,114,48
6530688,40,20,246,99
8024412,27,19,94,45
6033998,25,32,242,106
6300421,226,31,231,101
6033977,157,39,178,88
8022194,191,10,215,82
8019532,90,32,240,105
8011531,11,27,91,49
6033970,252,30,218,96
8037812,98,12,232,89
6301167,15,31,146,71
8026925,49,17,97,45
8031969,208,17,208,84
8140747,177,13,187,74
8035673,148,23,177,77
6030332,233,5,245,89
8017174,173,7,250,92
8140745,217,26,216,93
8128359,0,16,188,76
9999686,127,13,206,81
8039775,57,13,113,48
8016217,178,31,151,73
8142595,163,25,217,92
8019529,88,11,210,81
8012483,246,30,224,98
8140749,28,39,116,66
8001092,124,10,135,54
8035705,215,6,244,89
6030341,105,33,165,79
8024507,7,28,168,77
8024486,59,31,122,63
8024487,156,25,228,96
8024488,116,9,176,67
8024489,228,11,206,79
8024490,1,11,157,62
8128370,237,22,261,106
8024491,25,30,160,76
8024492,66,40,234,108
8024494,60,21,178,76
8024495,34,34,190,89
8128371,121,27,115,58
8024496,10,18,267,105
8024497,156,5,254,92
8027642,202,14,189,75
8024498,67,28,215,93
8024499,59,35,284,122
8024500,82,25,105,53
8128372,165,40,254,115
8024501,40,16,248,97
8027644,34,25,269,110
8024502,4,35,144,73
8024503,105,27,197,87
8024504,168,37,243,109
8027645,43,16,176,72
8024505,160,27,128,62
8024506,118,18,219,88
6530615,30,21,159,69
6530616,60,29,125,63
6530640,78,34,140,71
6530614,237,13,201,79
8130588,63,24,93,48
8130590,124,33,283,121
8130591,112,29,185,84
8010825,221,18,267,105
6530617,271,10,249,94
6530619,242,33,247,108
6530620,65,31,132,66
6530621,174,10,195,75
6530611,53,8,82,34
8010826,93,29,179,82
6301405,131,20,213,88
6530623,88,22,125,58
6530622,117,21,255,103
6530624,91,36,111,62
6530625,48,29,136,66
6530626,189,22,223,92
6301404,4,20,224,91
6530627,11,36,217,99
6530628,24,32,197,90
6310152,290,31,270,115
6530629,57,24,90,47
6530630,261,9,249,93
6530631,49,7,81,33
6301406,55,25,245,102
6530613,29,12,147,59
6530633,191,34,231,103
6310160,139,29,250,106
6530634,213,11,240,91
6530635,103,29,203,90
6530636,53,11,249,94
6530760,72,8,214,80
6310151,168,8,253,94
6530637,142,34,219,99
6530638,104,29,243,104
6530639,180,40,174,87
8122450,50,30,273,115
8122451,72,22,147,66
8122452,242,15,259,100
8122449,9,34,139,71
8037813,8,15,223,88
8127469,165,20,167,71
8127464,180,11,181,71
8143733,28,12,75,34
8143735,130,36,98,58
8143734,74,37,234,106
8034841,134,18,177,74
8134093,11,39,172,86
8134283,26,6,110,42
8012479,265,40,263,118
8021391,128,16,263,102
8007701,261,19,231,93
8014890,169,17,149,63
8137396,45,26,123,60
8128368,49,14,151,62
6309986,13,22,202,85
8030928,211,37,184,88
8134280,189,11,160,63
8022195,77,35,153,76
8128365,295,36,284,123
8128367,177,8,223,83
8128362,22,24,104,52
8128364,86,8,133,52
8128366,5,7,141,54
8128363,18,25,89,47
8018415,8,33,146,73
8018416,130,16,155,65
8018417,16,12,90,39
8018418,97,7,87,35
8018420,9,23,86,45
8018421,89,37,266,117
8018422,50,5,221,81
8018423,138,14,116,50
8018424,130,11,139,56
8018425,46,28,118,60
8018427,240,16,235,93
8018428,14,16,139,59
8018451,17,15,126,54
8018452,33,39,285,125
8018453,85,7,155,59
8018454,77,17,95,44
8018455,175,27,250,105
8018456,40,11,251,95
8018457,98,20,225,92
8018458,70,34,153,76
8123371,50,10,153,60
8125155,32,30,94,52
8122447,154,13,136,56
8123368,89,21,107,51
8123373,42,34,95,55
8123375,76,32,158,76
8123873,64,32,137,69
8123369,260,32,266,114
8125156,45,27,92,50
8122464,74,37,143,74
8128360,100,5,241,88
8125157,157,15,153,63
8123377,79,32,212,95
8128369,47,29,91,51
8122446,42,23,171,75
8123370,57,6,94,37
8134092,34,32,206,93
6309989,225,36,236,106
6309991,150,38,138,73
6309988,150,23,148,67
6309990,201,32,199,90
8035698,69,14,259,100
6030326,37,34,194,90
8123372,187,30,265,112
8035687,164,26,249,104
6030325,72,20,184,77
8016219,67,15,206,82
8127335,272,13,248,95
8026959,139,21,99,48
6030338,46,24,267,109
6030337,108,6,68,28
8121605,69,28,199,88
8121604,128,31,104,57
8121606,133,13,137,56
8125158,45,32,123,64
8140750,45,8,124,49
8010320,20,22,264,107
8037363,61,15,111,49
6309999,305,26,273,112
8035053,159,23,255,104
8035678,110,8,251,93
6033987,86,11,121,50
8026284,62,37,116,65
6030330,128,6,127,48
8024166,58,23,161,71
6033989,122,19,111,51
8018293,8,20,200,83
6033991,147,27,188,83
6033993,60,10,177,68
8035083,168,17,216,87
8036926,193,23,243,100
8036928,102,34,264,115
8013345,177,8,181,69
6535989,128,6,191,71
6530689,121,33,245,107
8031644,179,34,257,112
6033997,87,12,95,41
6300422,33,38,160,81
8036267,162,13,225,87
8123374,103,35,195,91
8123872,269,25,250,104
6309998,180,33,211,95
9999453,23,30,236,102
6033976,167,34,157,77
8014103,253,32,258,111
8022193,61,29,90,50
6030049,79,8,68,29
8019531,45,32,131,67
6033969,224,21,235,96
8036930,219,18,266,105
8037811,230,37,223,102
6301166,87,27,105,54
6300146,176,28,184,83
8031968,163,38,225,103
8140746,131,11,139,56
6301165,57,20,135,60
6530690,63,39,284,125
8035695,89,10,201,77
6033996,221,17,257,101
8140744,106,40,227,105
8128361,60,32,111,60
9999685,135,36,146,75
8020897,205,23,211,89
8021390,204,35,256,112
8007457,44,13,120,50
6535990,206,17,203,82
8039774,71,29,140,68
8123376,44,14,83,38
8034108,267,7,231,85
8016216,158,39,122,68
8026599,160,12,236,90
8012482,52,17,87,42
8140748,84,27,154,71
8001091,42,23,118,56
8134091,275,35,261,114
8134090,113,6,151,57
8017171,203,24,223,94
8008159,142,31,131,66
8122448,87,23,270,109
8017170,119,37,188,90
8120178,56,32,105,58
8120177,176,10,240,91
8119412,27,9,117,47
8113987,97,39,155,80
8113988,85,11,254,96
8113984,39,6,168,63
8113986,130,7,147,56
8033357,79,26,110,55
8119411,93,20,202,84
8033355,166,16,183,74
8033356,17,28,217,94
8119408,14,9,92,38
8119407,224,26,230,97
8119406,36,11,222,85
8133098,23,7,192,72
8018498,91,12,238,91
8018499,137,29,103,55
8018497,80,22,213,89
8143367,110,32,110,59
8143361,234,32,244,106
8143352,10,13,112,48
8143362,103,23,139,64
8014301,86,39,230,106
8033670,127,7,145,55
8014300,143,33,274,117
8112048,100,29,143,69
8033669,221,38,253,113
8033668,312,31,277,117
8112047,81,8,167,64
8112051,188,25,215,92
8112049,247,27,235,100
8112050,101,24,113,55
8033667,163,20,147,64
8033666,41,5,65,26
8133333,255,35,222,100
8033661,31,7,245,90
8014303,53,11,197,76
8033662,61,39,164,83
8033676,197,20,242,98
8033674,125,40,219,103
8033675,207,34,189,88
8014302,132,6,117,45
8033673,23,16,120,52
8033671,135,16,175,72
8033672,223,27,228,97
8133335,200,19,215,88
8133331,206,9,179,69
8133329,200,27,186,83
8112052,68,27,195,86
8033677,101,31,95,53
8016857,251,27,272,113
8016858,1,12,212,82
8016856,179,32,207,93
8016859,87,30,135,67
8132405,17,37,120,66
8134079,201,26,235,99
8013123,177,19,186,77
8024282,255,28,227,98
8134080,91,25,135,64
8008144,39,18,134,59
8021382,135,29,232,100
8138119,245,30,218,96
8138117,33,16,181,74
8043048,63,24,222,93
8043049,90,7,143,55
8043047,177,9,251,94
8017014,63,23,145,66
8140350,63,6,119,46
8122895,140,24,162,72
8140351,93,16,193,78
8122896,25,20,106,50
8129609,164,33,162,78
8110721,48,34,96,56
8110720,144,40,205,98
8133849,71,13,230,89
8110723,190,11,194,75
8110722,275,32,268,115
8110719,261,12,228,88
8110718,82,28,219,95
8128954,48,14,99,44
8120825,73,27,105,54
8141963,59,31,203,91
8007763,2,38,239,108
8042711,96,22,145,65
8043535,215,33,183,86
8043536,4,34,153,76
8012636,173,30,168,78
8138339,229,8,245,91
8025882,139,7,115,45
8020810,89,31,243,105
8002304,15,21,230,94
8014836,38,36,186,89
8022485,79,39,207,98
8022484,78,16,89,42
8023845,77,34,149,74
8034180,150,33,221,99
8018566,70,34,119,64
8122236,286,30,271,114
8137381,156,21,224,92
8002363,29,25,187,82
8002362,99,35,187,88
8002361,27,28,229,98
8002364,184,5,144,54
8011946,202,13,245,94
8002384,196,5,207,76
8025509,115,28,258,109
8007444,60,23,93,48
8007443,92,24,216,91
8007442,27,15,180,73
8007445,112,15,193,77
8031928,166,31,242,105
8017663,13,14,247,96
8031929,53,13,188,74
8137370,4,32,241,105
8137369,87,25,173,77
8137368,194,23,213,90
8137371,161,31,182,84
8137384,31,38,133,71
8011947,225,19,218,89
8011948,12,23,84,44
8002386,244,15,258,100
8002306,23,5,235,86
8002387,88,7,200,75
8002308,210,23,194,83
8002307,29,40,192,93
8026847,107,25,126,60
8020811,112,28,272,113
8137387,6,38,240,109
8137386,1,28,218,95
8011940,106,26,102,53
8011941,212,19,246,98
8011942,40,23,89,46
8020531,155,33,119,63
8017666,154,36,253,112
8022630,238,8,212,79
8007435,75,5,87,34
8007434,40,23,233,97
8007433,36,14,245,95
8007436,151,5,249,90
8007437,143,35,224,101
8031141,65,25,183,80
8031289,34,15,235,92
8031142,54,6,89,35
8012289,163,36,148,75
8012288,151,33,129,67
8030080,79,17,162,68
8019894,71,6,221,81
8030081,2,37,148,76
8011957,137,19,116,53
8005530,10,7,184,69
8005529,79,10,181,70
8005528,194,7,155,59
8005531,13,25,186,81
8005532,38,20,259,104
8005535,86,22,88,45
8005534,95,15,245,96
8005533,105,7,223,83
8005536,58,34,167,81
8005537,80,22,93,47
8029932,34,6,75,30
8018735,42,20,137,61
8030975,114,31,204,92
8030974,172,14,215,84
8017664,180,16,186,76
8019342,124,9,84,35
8020775,84,14,237,92
8020774,91,29,143,69
8005434,46,18,137,60
8005433,100,16,105,47
8005432,200,14,222,87
8005435,229,11,204,79
8002385,101,10,80,35
8005438,32,15,90,41
8005437,39,26,273,112
8005436,107,25,191,83
8005439,38,30,117,60
8005440,66,7,137,53
8005424,154,27,148,69
8005423,123,30,92,52
8005422,31,26,145,68
8005425,192,11,216,83
8005426,34,22,159,70
8005429,32,6,99,39
8005428,213,32,239,104
8005427,76,37,215,99
8005430,43,26,218,93
8005431,81,12,146,59
8124753,166,13,177,70
8124752,208,7,209,78
8011943,157,33,236,104
9931770,188,14,258,99
9931769,66,19,185,77
8012035,147,31,149,72
9931771,21,35,261,114
9931772,100,37,273,120
8005451,85,6,106,41
8015851,21,14,135,56
8005452,35,36,180,86
8038643,142,11,147,59
8038646,68,7,73,30
8038647,59,17,185,76
8038648,197,29,210,92
8020864,222,14,218,85
8011955,145,35,279,120
8011956,187,17,192,78
8138865,36,20,255,102
8007280,180,32,256,110
8007278,98,11,217,83
8025530,17,37,272,119
8013453,32,13,90,40
8029475,158,38,121,67
8124302,9,5,161,60
8124303,247,39,234,107
8124301,50,22,270,109
8130038,157,34,200,92
8008833,46,17,79,39
8023028,50,25,160,72
8009075,169,35,210,96
8031537,150,16,231,91
8031388,18,5,206,75
8031389,119,28,111,57
8009074,210,40,252,114
8017480,218,39,239,109
8035732,120,37,129,69
8029937,220,9,213,80
8005467,102,34,138,70
8005466,208,14,214,84
8005465,105,32,96,54
8038642,43,38,224,103
8038641,156,40,268,120
8038640,170,31,199,90
8002374,131,10,137,54
8011949,30,25,182,80
8002376,237,39,217,101
8019292,215,17,201,81
8011950,58,38,252,113
8011951,119,12,135,55
8005450,120,16,112,50
8005449,220,20,249,100
8005448,85,36,111,62
8007448,12,15,97,44
8007447,190,17,167,70
8007446,144,28,131,64
8007449,94,40,144,76
8002393,170,34,237,105
8007450,3,8,253,94
8002388,132,31,198,89
8005447,271,21,271,109
8005446,96,32,264,113
8005445,45,31,129,65
8011983,123,8,157,60
8137380,26,22,236,97
8137379,148,6,181,67
8137378,69,27,125,61
8137377,15,7,257,95
8137376,250,6,231,85
8137374,40,13,99,43
8137385,76,26,245,103
8038638,172,16,160,66
8021220,21,17,122,54
8038637,42,33,164,79
8038639,5,27,156,72
8005411,55,9,220,83
8005410,19,16,118,52
8005409,247,25,233,98
8005412,34,24,142,65
8005420,110,16,151,63
8005419,5,16,261,102
8005418,266,36,250,111
8005421,57,20,155,67
8029949,59,34,207,95
8038650,55,34,163,79
8038653,73,22,213,89
8009052,79,39,126,69
8009053,135,36,166,82
8005462,131,33,241,106
8005461,122,21,112,53
8005460,157,33,202,92
8005463,96,33,120,63
8005464,12,29,206,91
8005415,177,25,168,75
8005414,108,32,109,59
8005413,97,33,156,76
8005470,173,34,164,80
8005417,4,18,256,101
8007430,54,9,144,56
8007429,25,13,107,46
8007428,109,17,94,44
8007431,41,28,132,64
8007432,179,26,251,105
8017665,2,17,164,68
8019268,88,36,122,66
8020530,51,18,183,76
8018903,16,8,176,67
8021264,36,24,228,95
8002310,132,14,227,89
8002309,133,14,164,67
8005408,10,5,96,37
8002311,147,27,219,94
8014658,240,16,260,101
8137346,83,30,278,117
8137345,57,34,138,70
8137344,255,15,265,103
8137347,239,28,227,98
8025529,196,30,193,87
8137523,116,29,102,55
8024363,72,20,189,79
8137524,49,33,139,70
8005457,248,12,242,93
8005456,161,39,134,72
8005455,146,14,263,101
8005458,116,12,129,53
8005459,77,37,149,76
8140082,11,24,135,63
8137382,134,12,195,76
8034182,41,17,153,65
8038634,141,33,153,75
8038633,264,28,268,112
8038636,160,33,235,104
8037511,164,6,201,74
8005454,33,16,123,53
8002322,152,17,213,86
8002321,185,27,161,74
8005416,86,6,155,58
8002325,118,16,257,100
8024267,19,18,126,56
8017660,135,40,117,67
8015554,76,14,103,45
8015553,159,11,177,69
8015552,193,9,157,61
8007534,90,38,117,66
8009054,56,33,179,84
8021533,298,34,267,116
8030743,100,23,157,70
8027939,46,15,79,37
8021534,111,30,243,105
8021012,32,14,146,60
8002359,221,6,184,68
8002358,131,5,139,52
8012629,214,23,190,81
8012630,19,10,232,88
8012631,194,25,214,91
8007440,96,6,156,59
8007439,88,21,173,74
8007438,189,12,160,64
8007441,69,15,75,36
8030082,46,12,202,79
8002351,139,18,129,57
8005538,266,5,235,86
8002349,210,27,230,98
8002352,122,32,129,66
8137366,85,18,107,49
8137365,117,24,125,59
8137364,14,17,183,75
8137367,69,32,278,118
8137355,177,7,155,59
8137352,182,36,205,95
8137350,49,28,148,70
8137358,138,39,258,116
8137383,176,22,171,74
8005443,27,20,92,45
8005442,150,30,167,78
8002353,239,10,240,91
8005444,38,11,186,72
8009639,96,14,118,50
8009055,53,37,113,64
8009056,91,24,194,84
8009057,90,38,285,124
8042005,92,28,185,83
8042004,191,9,213,80
9999514,143,6,223,82
9999513,148,30,197,88
8121356,105,22,267,108
8113600,189,7,208,77
8113601,108,25,270,111
8021488,3,16,123,53
